Start Date	End Date	UPC	ISRC/ISBN	Vendor Identifier	Quantity	Partner Share	Extended Partner Share	Partner Share Currency	Sales or Return	Apple Identifier	Artist/Show/Developer/Author	Title	Label/Studio/Network/Developer/Publisher	Grid	Product Type Identifier	ISAN/Other Identifier	Country Of Sale	Pre-order Flag	Promo Code	Customer Price	Customer Currency
02/01/2026	02/28/2026		JPA961300044	JPA961300044	1			USD		899584034	GOKUMON(UchikubiGokumonDoukoukai)	88	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960700211	JPA960700211	1			USD		455616600	Youmou to Ohana	Englishman In New York	Living Records Tokyo*/LD&K		H3		US				
02/01/2026	02/28/2026		JPA962000093	JPA962000093	2			USD		1537524178	GOKUMON(UchikubiGokumonDoukoukai)	牛乳推奨月間	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961900003	JPA961900003	1			USD		1479175199	GOKUMON(UchikubiGokumonDoukoukai)	Yes Max	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961000248	JPA961000248	1			USD		439627004	Counter Reset	少年時代	RUN RUN RUN Records		H3		US				
02/01/2026	02/28/2026		JPA961780001	JPA961780001	1			USD		1225686755	ReVision of Sence	ダメ、ゼッタイ、現実逃避	BUSU RECORDS		H3		US				
02/01/2026	02/28/2026		JPA962000094	JPA962000094	3			USD		1537524179	GOKUMON(UchikubiGokumonDoukoukai)	足の筋肉の衰えヤバイ	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961010019	JPA961010019	1			USD		450124630	かりゆし58	会いたくて	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960600073	JPA960600073	4			USD		252943937	かりゆし58	アンマー	Living,Dining&Kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961880071	JPA961880071	2			USD		1398690886	バズマザーズ	おやすみ、だいじょうぶ	HZL Record		H3		US				
02/01/2026	02/28/2026		JPA961600051	JPA961600051	2			USD		1186728632	GOKUMON(UchikubiGokumonDoukoukai)	きのこたけのこ戦争	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961700057	JPA961700057	1			USD		1479175196	GOKUMON(UchikubiGokumonDoukoukai)	ニクタベイコウ!	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960800134	JPA960800134	1			USD		450124451	かりゆし58	ナナ	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960800173	JPA960800173	8			USD		293199869	knotlamp	LAST TRAIN -新しい朝-	Run Run Run Records		H3		US				
02/01/2026	02/28/2026		JPA961100164	JPA961100164	1			USD		455616598	Youmou to Ohana	Doop Doo De Doop	Living Records Tokyo*/LD&K		H3		US				
02/01/2026	02/28/2026		JPA961780021	JPA961780021	1			USD		1272035747	ヤングオオハラ	サマタイ	MUNCHKeeN RECORDS		H3		US				
02/01/2026	02/28/2026		JPA961880061	JPA961880061	1			USD		1386089379	坂口喜咲	夏の姫	キイチャングループ		H3		US				
02/01/2026	02/28/2026		JPA961400099	JPA961400099	1			USD		899584036	GOKUMON(UchikubiGokumonDoukoukai)	ドーナツ歌現象	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960810079	JPA960810079	2			USD		285408268	KENSHU	IN THE SKY feat. YUKIKO MAEHARA	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960700353	JPA960700353	1			USD		979461008	Youmou to Ohana	Falling	Living Records Tokyo* / Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA961600052	JPA961600052	2			USD		1479175203	GOKUMON(UchikubiGokumonDoukoukai)	歯痛くて feat.Dr.COYASS	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961010019	JPA961010019	1			USD		450124630	かりゆし58	会いたくて	Pacific Records		S3		US				
02/01/2026	02/28/2026		JPA961900004	JPA961900004	1			USD		1451959169	GOKUMON(UchikubiGokumonDoukoukai)	はたらきたくない	living,dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961880067	JPA961880067	1			USD		1398690755	バズマザーズ	ペダラーダモンキー	HZL Record		H3		US				
02/01/2026	02/28/2026		JPA961300028	JPA961300028	1			USD		654950005	ドラマチックアラスカ	01	living,dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961880064	JPA961880064	1			USD		1398690751	バズマザーズ	変身	HZL Record		H3		US				
02/01/2026	02/28/2026		JPA960590934	JPA960590934	7			USD		74435950	Toki Asako	My Favorite Things	Living,dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961000196	JPA961000196	2			USD		455616638	Youmou to Ohana	Desperado	Living Records Tokyo*/LD&K		H3		US				
02/01/2026	02/28/2026		JPA961900058	JPA961900058	2			USD		1479175205	GOKUMON(UchikubiGokumonDoukoukai)	だらだらしたい	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960610030	JPA960610030	7			USD		206348131	Toki Asako	君に胸キュン。	Pacific Records / LD&K inc.		H3		US				
02/01/2026	02/28/2026		JPA960510001	JPA960510001	1			USD		310819283	Toki Asako	PLAY OUR LOVE'S THEME	living dining & kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960600073	JPA960600073	1			USD		450124439	かりゆし58	アンマー	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA961510006	JPA961510006	4			USD		1479174950	GOKUMON(UchikubiGokumonDoukoukai)	日本の米は世界一	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961900057	JPA961900057	2			USD		1479175204	GOKUMON(UchikubiGokumonDoukoukai)	Fly Away	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960900067	JPA960900067	1			USD		323943615	Youmou to Ohana	『おやすみ。』	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961400049	JPA961400049	1			USD		849703930	UDAGAWA JAZZ PROJECT	Ho Hey	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA960600092	JPA960600092	1			USD		450124523	かりゆし58	ウージの唄	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA961400048	JPA961400048	1			USD		849703929	UDAGAWA JAZZ PROJECT	I Heard It Through the Grapevine	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA960700354	JPA960700354	1			USD		270003529	Youmou to Ohana	風に吹かれて	Living Records Tokyo		H3		US				
02/01/2026	02/28/2026		JPA961400043	JPA961400043	1			USD		849703919	UDAGAWA JAZZ PROJECT	Suit & Tie	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961900005	JPA961900005	2			USD		1479174951	GOKUMON(UchikubiGokumonDoukoukai)	Shake It Up ’N’ Go 〜シャキッと!コーンのうた〜	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960800070	JPA960800070	8			USD		281110241	knotlamp	Last Train	RUN RUN RUN Records		H3		US				
02/01/2026	02/28/2026		JPA961600054	JPA961600054	2			USD		1186728646	GOKUMON(UchikubiGokumonDoukoukai)	数多の数奇な物語	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961510026	JPA961510026	1			USD		1050973532	GOKUMON(UchikubiGokumonDoukoukai)	だいたいOKです	Living,Dining&Kitchen Records/Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA961510027	JPA961510027	1			USD		1479174954	GOKUMON(UchikubiGokumonDoukoukai)	猫の惑星	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960510005	JPA960510005	4			USD		73378340	Toki Asako	Nature Boy	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960600073	JPA960600073	1			USD		269855342	かりゆし58	アンマー	RUN RUN RUN Records		H3		US				
02/01/2026	02/28/2026		JPA961700083	JPA961700083	2			USD		1326597479	GOKUMON(UchikubiGokumonDoukoukai)	スマホの画面が割れた日	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960900073	JPA960900073	4			USD		455616635	Youmou to Ohana	Don't Look Back In Anger	Living Records Tokyo*/LD&K		H3		US				
02/01/2026	02/28/2026		JPA960510156	JPA960510156	1			USD		74976653	Straightener	Rocksteady	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA961400053	JPA961400053	1			USD		849703936	UDAGAWA JAZZ PROJECT	We Found Love	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961100210	JPA961100210	1			USD		472597167	Youmou to Ohana	朝のプリズム	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA960510001	JPA960510001	3			USD		73378106	Toki Asako	Just One of Those Things	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960800076	JPA960800076	1			USD		281110309	knotlamp	Across the Sea	RUN RUN RUN Records		H3		US				
02/01/2026	02/28/2026		JPA961880065	JPA961880065	1			USD		1398690752	バズマザーズ	仮想現実のマリア	HZL Record		H3		US				
02/01/2026	02/28/2026		JPA961100216	JPA961100216	1			USD		472597293	Youmou to Ohana	どこにも行かないのに	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961610015	JPA961610015	1			USD		1093021891	ドラマチックアラスカ	ニホンノカブキ	Living,Dining&kitchen Records/Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA962000089	JPA962000089	2			USD		1537524174	GOKUMON(UchikubiGokumonDoukoukai)	新型コロナウイルスが憎い	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960910020	JPA960910020	1			USD		450124575	かりゆし58	アナタの唄	Pacific Records		S3		US				
02/01/2026	02/28/2026		JPA960900130	JPA960900130	1			USD		849703932	UDAGAWA JAZZ PROJECT	Starlight	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961100208	JPA961100208	1			USD		472597165	Youmou to Ohana	月見草	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961000019	JPA961000019	2			USD		357712484	口笛太郎Duo	いつも何度でも	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA960590936	JPA960590936	6			USD		74436072	Toki Asako	The Good Life	Living,dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960510007	JPA960510007	4			USD		73378768	Toki Asako	Little Girl Blue	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960700156	JPA960700156	1			USD		450124458	かりゆし58	手と手	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960510006	JPA960510006	4			USD		73378483	Toki Asako	Human Nature	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA961700084	JPA961700084	2			USD		1326597480	GOKUMON(UchikubiGokumonDoukoukai)	忘れらんねえですよ	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPF700300801	JPF700300801	1			USD		269364759	Mani Lava	幸せ	青森レコード		H3		US				
02/01/2026	02/28/2026		JPA960800173	JPA960800173	1			USD		306382957	knotlamp	LAST TRAIN -新しい朝-	Run Run Run Records		H3		US				
02/01/2026	02/28/2026		JPA961200015	JPA961200015	7			USD		505950533	Toki Asako	Another Star	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA960591051	JPA960591051	1			USD		74244571	ガガガSP	京子ちゃん	RUN RUN RUN Records		H3		US				
02/01/2026	02/28/2026		JPA961610022	JPA961610022	5			USD		1176916367	ドラマチックアラスカ	TEPPEN	Living,Dining&kitchen Records/Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA961300026	JPA961300026	3			USD		654950003	ドラマチックアラスカ	リダイヤル	living,dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960800050	JPA960800050	1			USD		310821449	かりゆし58	ウクイウタ	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA961880069	JPA961880069	1			USD		1398690757	バズマザーズ	ムスカイボリタンテス	HZL Record		H3		US				
02/01/2026	02/28/2026		JPA961300013	JPA961300013	2			USD		623192361	Youmou to Ohana	はだかのピエロ	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA960900020	JPA960900020	1			USD		450124585	かりゆし58	心に太陽	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960900119	JPA960900119	3			USD		329434248	かりゆしゴーヤ	島人ぬ宝	living, dining & kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960900043	JPA960900043	1			USD		314161635	ガガガSP	ゴング	俺様レコード		H3		US				
02/01/2026	02/28/2026		JPA961600028	JPA961600028	1			USD		1479174948	GOKUMON(UchikubiGokumonDoukoukai)	島国DNA	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961880063	JPA961880063	2			USD		1398690750	バズマザーズ	敗北代理人	HZL Record		H3		US				
02/01/2026	02/28/2026		JPA960510009	JPA960510009	4			USD		73379204	Toki Asako	Play Our Love's Theme	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA961510025	JPA961510025	2			USD		1479174953	GOKUMON(UchikubiGokumonDoukoukai)	Tavemono No Urami	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960710014	JPA960710014	1			USD		261602085	極東ラヴァーズオーケストラ	君がいるだけで	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA962000090	JPA962000090	3			USD		1537524175	GOKUMON(UchikubiGokumonDoukoukai)	筋肉マイフレンド	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960900056	JPA960900056	1			USD		320968392	LOVERS ROCREW with おはな	愛唄	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA960900069	JPA960900069	2			USD		455616634	Youmou to Ohana	All You Need Is Love	Living Records Tokyo*/LD&K		H3		US				
02/01/2026	02/28/2026		JPA960700195	JPA960700195	2			USD		267140743	かりゆし58	アンマー(アコースティックver.)	living,dining&kitchen Records		S3		US				
02/01/2026	02/28/2026		JPA961000199	JPA961000199	5			USD		383819004	Youmou to Ohana	少年時代	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA960800134	JPA960800134	3			USD		310821440	かりゆし58	ナナ	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA961700085	JPA961700085	19			USD		1326597481	GOKUMON(UchikubiGokumonDoukoukai)	布団の中から出たくない	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960710015	JPA960710015	1			USD		261602363	極東ラヴァーズオーケストラ	サボテンの花	Pacific Records		S3		US				
02/01/2026	02/28/2026		JPA961100209	JPA961100209	3			USD		472597166	Youmou to Ohana	あなたが住む街へ	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA962000096	JPA962000096	3			USD		1537524181	GOKUMON(UchikubiGokumonDoukoukai)	明日の計画	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961780023	JPA961780023	2			USD		1272035749	ヤングオオハラ	HANBUN	MUNCHKeeN RECORDS		H3		US				
02/01/2026	02/28/2026		JPA961400046	JPA961400046	1			USD		849703927	UDAGAWA JAZZ PROJECT	Carnival	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961880025	JPA961880025	1			USD		1357105725	THREE LIGHTS DOWN KINGS	W.A.V.E.R	säntöerü Records		H3		US				
02/01/2026	02/28/2026		JPA960800128	JPA960800128	2			USD		284728597	Youmou to Ohana	Perfect	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961010023	JPA961010023	1			USD		450124633	かりゆし58	流星	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960810081	JPA960810081	1			USD		450124634	かりゆし58	さよなら	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960900195	JPA960900195	2			USD		979461013	Youmou to Ohana	ただいま、おかえり	Living Records Tokyo* / Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA962000095	JPA962000095	2			USD		1537524180	GOKUMON(UchikubiGokumonDoukoukai)	ニンニクは正義	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960591427	JPA960591427	1			USD		74242618	みちしたの音楽	Close to You	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA960600092	JPA960600092	1			USD		195962384	かりゆし58	ウージの唄	RUNRUNRUN records		H3		US				
02/01/2026	02/28/2026		JPA960510003	JPA960510003	2			USD		73378164	Toki Asako	Another Star	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA961400107	JPA961400107	1			USD		905370457	Unlimited tone	Change	living,dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961200017	JPA961200017	1			USD		505950536	Toki Asako	Tea for Two	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961010038	JPA961010038	1			USD		450124590	かりゆし58	風のように	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960900199	JPA960900199	1			USD		345292679	RONDONRATS	星月夜	Run Run Run Records		H3		US				
02/01/2026	02/28/2026		JPA960910023	JPA960910023	1			USD		384649176	かりゆし58	オワリはじまり	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA961600050	JPA961600050	2			USD		1186728631	GOKUMON(UchikubiGokumonDoukoukai)	やんごとなき世界へ	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961600051	JPA961600051	1			USD		1479174949	GOKUMON(UchikubiGokumonDoukoukai)	きのこたけのこ戦争	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960510002	JPA960510002	4			USD		73378136	Toki Asako	When You Wish Upon a Star	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960910021	JPA960910021	1			USD		351577786	かりゆし58	雨のち晴れ	Pacific Records		S3		US				
02/01/2026	02/28/2026		JPA962000091	JPA962000091	2			USD		1537524176	GOKUMON(UchikubiGokumonDoukoukai)	サクガサク	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961100213	JPA961100213	1			USD		472597290	Youmou to Ohana	Diary	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961600029	JPA961600029	1			USD		1137950002	GOKUMON(UchikubiGokumonDoukoukai)	Natto Never Dies	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960700319	JPA960700319	3			USD		450124580	かりゆし58	電照菊	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA960900045	JPA960900045	1			USD		314161641	ガガガSP	風向き悪くとも	俺様レコード		H3		US				
02/01/2026	02/28/2026		JPA961700086	JPA961700086	3			USD		1326597482	GOKUMON(UchikubiGokumonDoukoukai)	フローネル(LIVE)	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961510007	JPA961510007	1			USD		1479175200	GOKUMON(UchikubiGokumonDoukoukai)	New Gingeration	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA961880066	JPA961880066	2			USD		1398690754	バズマザーズ	不幸中毒の女	HZL Record		H3		US				
02/01/2026	02/28/2026		JPA961010014	JPA961010014	1			USD		450124596	かりゆし58	全開の唄	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA961600053	JPA961600053	2			USD		1186728645	GOKUMON(UchikubiGokumonDoukoukai)	Natto Never Dies (Strings Edition)	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960590938	JPA960590938	4			USD		74436175	Toki Asako	Feelin' Good	Living,dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960590935	JPA960590935	6			USD		74436013	Toki Asako	September	Living,dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960910023	JPA960910023	3			USD		450124441	かりゆし58	オワリはじまり	Pacific Records		H3		US				
02/01/2026	02/28/2026		JPA961100214	JPA961100214	1			USD		472597291	Youmou to Ohana	大きな木と小さな鳥	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA960600073	JPA960600073	2			USD		195958394	かりゆし58	アンマー	RUNRUNRUN records		H3		US				
02/01/2026	02/28/2026		JPA961400042	JPA961400042	1			USD		849703918	UDAGAWA JAZZ PROJECT	Heartbeat	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961600056	JPA961600056	2			USD		1186728648	GOKUMON(UchikubiGokumonDoukoukai)	1/6の夢旅人2002	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA962080001	JPA962080001	1			USD		1495347664	Ibe CALLER	春風	TONIGHT RECORDS		H3		US				
02/01/2026	02/28/2026		JPA962000092	JPA962000092	3			USD		1537524177	GOKUMON(UchikubiGokumonDoukoukai)	ああ無性	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960800126	JPA960800126	1			USD		284728594	Youmou to Ohana	Superstition	Living Records Tokyo*		H3		US				
02/01/2026	02/28/2026		JPA961600028	JPA961600028	2			USD		1186728639	GOKUMON(UchikubiGokumonDoukoukai)	島国DNA	Living,Dining&kitchen Records		H3		US				
02/01/2026	02/28/2026		JPA960510224	JPA960510224	2			USD		78955494	Toki Asako	ブルー・バード	Pacific Records		H3		US				
